QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_0390	True	1	0.00146	0.99854	2.0
MonitoringTutorialDataset_1039	True	1	0.00022	0.99978	2.0
MonitoringTutorialDataset_3961	False	1	0.01165	0.98835	2.0
MonitoringTutorialDataset_1750	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0338	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_2711	True	1	0.01821	0.98179	2.0
MonitoringTutorialDataset_3047	False	0	0.99891	0.00109	2.0
MonitoringTutorialDataset_3163	False	1	0.08646	0.91354	2.0
MonitoringTutorialDataset_3495	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_1040	True	1	0.01974	0.98026	2.0
MonitoringTutorialDataset_3216	True	1	0.00654	0.99346	2.0
MonitoringTutorialDataset_1524	False	0	0.89664	0.10336	2.0
MonitoringTutorialDataset_2899	True	1	0.00036	0.99964	2.0
MonitoringTutorialDataset_3000	True	1	1e-04	0.9999	2.0
MonitoringTutorialDataset_0097	True	1	0.01126	0.98874	2.0
MonitoringTutorialDataset_2058	True	1	0.01184	0.98816	2.0
MonitoringTutorialDataset_0148	True	1	3e-05	0.99997	2.0
MonitoringTutorialDataset_0028	True	1	0.0852	0.9148	2.0
MonitoringTutorialDataset_1845	True	1	7e-05	0.99993	2.0
MonitoringTutorialDataset_0701	False	1	0.04771	0.95229	2.0
MonitoringTutorialDataset_0454	False	0	0.82074	0.17926	2.0
MonitoringTutorialDataset_3201	False	0	0.99091	0.00909	2.0
MonitoringTutorialDataset_1379	False	1	0.00237	0.99763	2.0
MonitoringTutorialDataset_2175	False	0	0.9988	0.0012	2.0
MonitoringTutorialDataset_2920	True	1	0.00557	0.99443	2.0
MonitoringTutorialDataset_2051	True	1	0.08579	0.91421	2.0
MonitoringTutorialDataset_0236	True	1	0.00027	0.99973	2.0
MonitoringTutorialDataset_2573	False	0	0.82134	0.17866	2.0
MonitoringTutorialDataset_1387	True	1	6e-05	0.99994	2.0
MonitoringTutorialDataset_3012	True	1	0.3535	0.6465	2.0
MonitoringTutorialDataset_3450	True	1	0.02157	0.97843	2.0
MonitoringTutorialDataset_0706	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_3637	True	1	0.00494	0.99506	2.0
MonitoringTutorialDataset_1939	False	1	0.00027	0.99973	2.0
MonitoringTutorialDataset_1308	False	0	0.62148	0.37852	2.0
MonitoringTutorialDataset_3375	True	1	0.00718	0.99282	2.0
MonitoringTutorialDataset_0909	True	1	0.05654	0.94346	2.0
MonitoringTutorialDataset_0181	True	1	0.05719	0.94281	2.0
MonitoringTutorialDataset_1287	False	0	0.99992	8e-05	2.0
MonitoringTutorialDataset_2490	False	1	0.0	1.0	2.0
MonitoringTutorialDataset_3607	False	0	0.99323	0.00677	2.0
MonitoringTutorialDataset_1858	False	1	0.16558	0.83442	2.0
MonitoringTutorialDataset_0312	True	1	7e-05	0.99993	2.0
MonitoringTutorialDataset_0777	True	0	0.80643	0.19357	2.0
MonitoringTutorialDataset_2332	False	1	0.0782	0.9218	2.0
MonitoringTutorialDataset_2262	True	1	0.10309	0.89691	2.0
MonitoringTutorialDataset_0989	False	0	0.99975	0.00025	2.0
MonitoringTutorialDataset_1724	True	1	0.36115	0.63885	2.0
MonitoringTutorialDataset_0341	True	0	0.9843	0.0157	2.0
MonitoringTutorialDataset_3160	False	1	0.00019	0.99981	2.0
MonitoringTutorialDataset_3164	True	1	0.00021	0.99979	2.0
MonitoringTutorialDataset_3832	True	0	0.51898	0.48102	2.0
MonitoringTutorialDataset_0024	True	0	0.95702	0.04298	2.0
MonitoringTutorialDataset_3440	False	0	0.99726	0.00274	2.0
MonitoringTutorialDataset_4042	True	1	0.0016	0.9984	2.0
MonitoringTutorialDataset_2865	True	1	0.00656	0.99344	2.0
MonitoringTutorialDataset_0936	False	1	0.10187	0.89813	2.0
MonitoringTutorialDataset_1854	True	1	0.00062	0.99938	2.0
MonitoringTutorialDataset_2467	True	1	0.34197	0.65803	2.0
MonitoringTutorialDataset_3135	False	0	0.99085	0.00915	2.0
MonitoringTutorialDataset_0827	False	0	0.95267	0.04733	2.0
MonitoringTutorialDataset_2188	True	1	0.00267	0.99733	2.0
MonitoringTutorialDataset_2990	True	1	0.01422	0.98578	2.0
MonitoringTutorialDataset_2116	False	0	0.73012	0.26988	2.0
MonitoringTutorialDataset_0793	True	1	0.00029	0.99971	2.0
MonitoringTutorialDataset_2263	False	0	0.99931	0.00069	2.0
MonitoringTutorialDataset_1658	False	1	0.01213	0.98787	2.0
MonitoringTutorialDataset_1857	True	1	0.26332	0.73668	2.0
MonitoringTutorialDataset_2438	False	0	0.99792	0.00208	2.0
MonitoringTutorialDataset_1669	False	0	0.96516	0.03484	2.0
MonitoringTutorialDataset_1248	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_1046	True	1	0.01121	0.98879	2.0
MonitoringTutorialDataset_1888	False	0	0.99954	0.00046	2.0
MonitoringTutorialDataset_0615	True	1	0.00164	0.99836	2.0
MonitoringTutorialDataset_3981	True	1	0.00289	0.99711	2.0
MonitoringTutorialDataset_2136	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_2052	False	0	0.99982	0.00018	2.0
MonitoringTutorialDataset_0724	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_3363	False	1	0.1043	0.8957	2.0
MonitoringTutorialDataset_1372	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_1855	True	1	0.13195	0.86805	2.0
MonitoringTutorialDataset_2376	True	1	0.00085	0.99915	2.0
MonitoringTutorialDataset_0320	False	0	0.9991	0.0009	2.0
MonitoringTutorialDataset_2219	True	0	0.8484	0.1516	2.0
MonitoringTutorialDataset_1673	True	1	0.00245	0.99755	2.0
MonitoringTutorialDataset_1942	False	0	0.99992	8e-05	2.0
MonitoringTutorialDataset_2026	True	1	0.02536	0.97464	2.0
MonitoringTutorialDataset_0138	True	1	0.02559	0.97441	2.0
MonitoringTutorialDataset_0319	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_1433	True	1	0.00019	0.99981	2.0
MonitoringTutorialDataset_3670	True	1	8e-05	0.99992	2.0
MonitoringTutorialDataset_0193	True	1	0.00219	0.99781	2.0
MonitoringTutorialDataset_2590	True	1	0.11652	0.88348	2.0
MonitoringTutorialDataset_0242	False	1	0.00339	0.99661	2.0
MonitoringTutorialDataset_2563	True	1	0.00637	0.99363	2.0
MonitoringTutorialDataset_1989	False	0	0.75586	0.24414	2.0
MonitoringTutorialDataset_3176	False	1	0.00512	0.99488	2.0
MonitoringTutorialDataset_2362	False	1	6e-05	0.99994	2.0
MonitoringTutorialDataset_1975	True	1	0.0289	0.9711	2.0
MonitoringTutorialDataset_0232	True	0	0.66717	0.33283	2.0
MonitoringTutorialDataset_2192	True	1	0.00038	0.99962	2.0
MonitoringTutorialDataset_3279	False	1	0.01508	0.98492	2.0
MonitoringTutorialDataset_2075	True	1	0.00034	0.99966	2.0
MonitoringTutorialDataset_0484	True	1	0.04094	0.95906	2.0
MonitoringTutorialDataset_3377	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_2410	False	1	0.21405	0.78595	2.0
MonitoringTutorialDataset_0918	False	0	0.99993	7e-05	2.0
MonitoringTutorialDataset_1030	True	1	0.02019	0.97981	2.0
MonitoringTutorialDataset_3004	True	1	0.00077	0.99922	2.0
MonitoringTutorialDataset_0027	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0624	True	1	9e-05	0.99991	2.0
MonitoringTutorialDataset_0047	False	0	0.99918	0.00082	2.0
MonitoringTutorialDataset_1079	True	1	0.01114	0.98886	2.0
MonitoringTutorialDataset_2261	True	0	0.68325	0.31675	2.0
MonitoringTutorialDataset_3227	False	0	0.91853	0.08147	2.0
MonitoringTutorialDataset_1836	False	1	0.02314	0.97686	2.0
MonitoringTutorialDataset_1101	False	0	0.95201	0.04799	2.0
MonitoringTutorialDataset_2692	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0603	False	0	0.99805	0.00195	2.0
MonitoringTutorialDataset_0671	False	0	0.99379	0.00621	2.0
MonitoringTutorialDataset_0092	False	0	0.65399	0.34601	2.0
MonitoringTutorialDataset_0899	False	0	0.9953	0.0047	2.0
MonitoringTutorialDataset_1935	True	0	0.98062	0.01938	2.0
MonitoringTutorialDataset_2895	False	0	0.80837	0.19163	2.0
MonitoringTutorialDataset_2173	False	0	0.99951	0.00049	2.0
MonitoringTutorialDataset_0068	True	1	0.00762	0.99238	2.0
MonitoringTutorialDataset_3218	True	1	0.00018	0.99982	2.0
MonitoringTutorialDataset_2231	False	0	0.51639	0.48361	2.0
MonitoringTutorialDataset_0796	False	0	0.99677	0.00323	2.0
MonitoringTutorialDataset_0541	True	1	0.00031	0.99969	2.0
MonitoringTutorialDataset_2017	True	1	0.00413	0.99587	2.0
MonitoringTutorialDataset_2785	True	1	0.00059	0.99941	2.0
MonitoringTutorialDataset_2900	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_3897	False	0	0.89617	0.10383	2.0
MonitoringTutorialDataset_2448	True	1	0.07505	0.92495	2.0
MonitoringTutorialDataset_3538	False	0	0.87121	0.12879	2.0
MonitoringTutorialDataset_1574	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_2081	True	0	0.75048	0.24952	2.0
MonitoringTutorialDataset_3487	True	1	0.29225	0.70775	2.0
MonitoringTutorialDataset_3721	True	0	0.82242	0.17758	2.0
MonitoringTutorialDataset_1469	False	0	0.9986	0.0014	2.0
MonitoringTutorialDataset_3550	True	1	5e-05	0.99995	2.0
MonitoringTutorialDataset_4060	True	1	0.07415	0.92585	2.0
MonitoringTutorialDataset_0404	True	1	0.00053	0.99947	2.0
MonitoringTutorialDataset_1633	False	1	0.38537	0.61463	2.0
MonitoringTutorialDataset_2874	False	0	0.98945	0.01055	2.0
MonitoringTutorialDataset_1262	True	1	0.00038	0.99962	2.0
MonitoringTutorialDataset_3885	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_1838	True	0	0.99967	0.00033	2.0
MonitoringTutorialDataset_2956	False	0	0.99888	0.00112	2.0
MonitoringTutorialDataset_2036	False	0	0.99997	3e-05	2.0
MonitoringTutorialDataset_1946	False	0	0.99792	0.00208	2.0
MonitoringTutorialDataset_0739	False	0	0.93362	0.06638	2.0
MonitoringTutorialDataset_0040	True	1	0.00355	0.99645	2.0
MonitoringTutorialDataset_0967	True	1	0.05152	0.94848	2.0
MonitoringTutorialDataset_1353	False	0	0.96924	0.03076	2.0
MonitoringTutorialDataset_1035	False	0	0.81796	0.18204	2.0
MonitoringTutorialDataset_3018	True	1	8e-05	0.99992	2.0
MonitoringTutorialDataset_0470	False	0	0.99944	0.00056	2.0
MonitoringTutorialDataset_1396	False	0	0.64256	0.35744	2.0
MonitoringTutorialDataset_1549	True	0	0.85159	0.14841	2.0
MonitoringTutorialDataset_1256	False	0	0.99923	0.00077	2.0
MonitoringTutorialDataset_3511	True	0	0.58935	0.41065	2.0
MonitoringTutorialDataset_1250	True	1	0.00153	0.99847	2.0
MonitoringTutorialDataset_1252	True	1	0.08512	0.91488	2.0
MonitoringTutorialDataset_3779	True	1	0.00048	0.99952	2.0
MonitoringTutorialDataset_2933	False	0	0.99441	0.00559	2.0
MonitoringTutorialDataset_0079	True	1	0.43145	0.56855	2.0
MonitoringTutorialDataset_0814	True	0	0.99606	0.00394	2.0
MonitoringTutorialDataset_2719	True	1	0.42623	0.57377	2.0
MonitoringTutorialDataset_0928	False	1	0.00146	0.99854	2.0
MonitoringTutorialDataset_3072	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_0894	True	1	0.00012	0.99988	2.0
MonitoringTutorialDataset_0090	True	1	0.05565	0.94435	2.0
MonitoringTutorialDataset_4017	True	1	6e-05	0.99994	2.0
MonitoringTutorialDataset_3141	True	1	8e-05	0.99992	2.0
MonitoringTutorialDataset_1827	False	0	0.86534	0.13466	2.0
MonitoringTutorialDataset_0510	False	0	0.99992	8e-05	2.0
MonitoringTutorialDataset_1856	True	1	0.00021	0.99979	2.0
MonitoringTutorialDataset_2076	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_2681	False	0	0.9657	0.0343	2.0
MonitoringTutorialDataset_3894	True	1	6e-05	0.99994	2.0
MonitoringTutorialDataset_1197	True	1	5e-05	0.99995	2.0
MonitoringTutorialDataset_4070	False	0	0.99683	0.00317	2.0
MonitoringTutorialDataset_2982	True	1	0.01406	0.98594	2.0
MonitoringTutorialDataset_2156	True	1	0.00092	0.99908	2.0
MonitoringTutorialDataset_2938	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_2995	False	0	0.98773	0.01227	2.0
MonitoringTutorialDataset_3096	True	1	0.0006	0.9994	2.0
MonitoringTutorialDataset_0717	True	0	0.914	0.086	2.0
MonitoringTutorialDataset_3711	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_0595	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_2109	True	1	0.00011	0.99989	2.0
MonitoringTutorialDataset_0036	False	0	0.96514	0.03486	2.0
MonitoringTutorialDataset_3548	True	1	0.12744	0.87256	2.0
MonitoringTutorialDataset_2710	False	0	0.9847	0.0153	2.0
MonitoringTutorialDataset_3069	True	1	0.04589	0.95411	2.0
MonitoringTutorialDataset_3017	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_3324	False	0	0.86749	0.13251	2.0
MonitoringTutorialDataset_2444	True	1	0.00039	0.99961	2.0
MonitoringTutorialDataset_0284	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_0496	True	0	0.88769	0.11231	2.0
MonitoringTutorialDataset_3812	True	1	0.00359	0.99641	2.0
MonitoringTutorialDataset_3294	False	0	0.79584	0.20416	2.0
MonitoringTutorialDataset_3325	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_3641	False	0	0.99981	0.00019	2.0
MonitoringTutorialDataset_3356	False	0	0.8454	0.1546	2.0
MonitoringTutorialDataset_0996	True	0	0.8203	0.1797	2.0
MonitoringTutorialDataset_0580	False	1	0.00108	0.99892	2.0
MonitoringTutorialDataset_1212	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_1119	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_1150	True	1	0.0005	0.9995	2.0
MonitoringTutorialDataset_3751	False	1	0.00427	0.99573	2.0
MonitoringTutorialDataset_3986	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0369	True	1	0.00039	0.99961	2.0
MonitoringTutorialDataset_0268	True	0	0.99	0.01	2.0
MonitoringTutorialDataset_4075	True	1	0.00015	0.99985	2.0
MonitoringTutorialDataset_0991	True	1	0.00047	0.99953	2.0
MonitoringTutorialDataset_0876	False	0	0.99969	0.00031	2.0
MonitoringTutorialDataset_0773	True	1	0.01718	0.98282	2.0
MonitoringTutorialDataset_1126	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0004	False	0	0.94216	0.05784	2.0
MonitoringTutorialDataset_1595	False	0	0.99818	0.00182	2.0
MonitoringTutorialDataset_3040	True	1	0.01074	0.98926	2.0
MonitoringTutorialDataset_1077	False	0	0.99878	0.00122	2.0
MonitoringTutorialDataset_0681	True	1	0.3638	0.6362	2.0
MonitoringTutorialDataset_2352	False	0	0.99914	0.00086	2.0
MonitoringTutorialDataset_2368	True	0	0.9958	0.0042	2.0
MonitoringTutorialDataset_3848	False	1	0.37694	0.62306	2.0
MonitoringTutorialDataset_2455	True	1	0.00013	0.99987	2.0
MonitoringTutorialDataset_0920	True	0	0.91206	0.08794	2.0
MonitoringTutorialDataset_0537	False	0	0.99956	0.00044	2.0
MonitoringTutorialDataset_2901	False	0	0.99998	2e-05	2.0
MonitoringTutorialDataset_2733	False	0	0.97728	0.02272	2.0
MonitoringTutorialDataset_3909	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_3394	True	1	0.24459	0.75541	2.0
MonitoringTutorialDataset_3758	False	0	0.99707	0.00293	2.0
MonitoringTutorialDataset_3965	True	1	0.06718	0.93282	2.0
MonitoringTutorialDataset_0016	False	0	0.99996	4e-05	2.0
MonitoringTutorialDataset_3587	False	0	0.87263	0.12737	2.0
MonitoringTutorialDataset_1504	True	1	4e-05	0.99996	2.0
MonitoringTutorialDataset_0959	True	1	0.08137	0.91863	2.0
MonitoringTutorialDataset_2331	True	1	0.04764	0.95236	2.0
MonitoringTutorialDataset_3354	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_0469	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_1158	True	1	3e-05	0.99997	2.0
MonitoringTutorialDataset_3972	True	1	0.03477	0.96523	2.0
MonitoringTutorialDataset_1919	True	1	0.48002	0.51998	2.0
MonitoringTutorialDataset_3845	True	1	0.00088	0.99912	2.0
MonitoringTutorialDataset_3183	False	1	0.09613	0.90387	2.0
MonitoringTutorialDataset_1443	False	1	0.00138	0.99862	2.0
MonitoringTutorialDataset_2255	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_3170	False	0	0.99878	0.00122	2.0
MonitoringTutorialDataset_3817	False	0	0.91939	0.08061	2.0
MonitoringTutorialDataset_3867	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_3108	False	0	0.99613	0.00387	2.0
MonitoringTutorialDataset_2049	True	1	0.01541	0.98459	2.0
MonitoringTutorialDataset_3643	False	0	0.99019	0.00981	2.0
MonitoringTutorialDataset_0623	True	1	0.0002	0.9998	2.0
MonitoringTutorialDataset_3369	True	1	0.00069	0.99931	2.0
MonitoringTutorialDataset_1438	True	1	0.14996	0.85004	2.0
MonitoringTutorialDataset_2520	True	1	0.00023	0.99977	2.0
MonitoringTutorialDataset_2976	True	0	0.92532	0.07468	2.0
MonitoringTutorialDataset_0488	True	0	0.54187	0.45813	2.0
MonitoringTutorialDataset_2911	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_1534	True	1	6e-05	0.99994	2.0
MonitoringTutorialDataset_1986	False	0	0.99131	0.00869	2.0
MonitoringTutorialDataset_3994	False	0	0.99978	0.00022	2.0
MonitoringTutorialDataset_0608	True	1	4e-05	0.99996	2.0
MonitoringTutorialDataset_3582	False	0	0.99946	0.00054	2.0
MonitoringTutorialDataset_3510	True	1	0.33465	0.66535	2.0
MonitoringTutorialDataset_2294	True	1	0.01487	0.98513	2.0
MonitoringTutorialDataset_1733	False	0	0.99514	0.00486	2.0
MonitoringTutorialDataset_1695	True	1	0.00025	0.99975	2.0
MonitoringTutorialDataset_1707	True	1	0.00486	0.99514	2.0
MonitoringTutorialDataset_1661	True	1	0.0035	0.9965	2.0
MonitoringTutorialDataset_2432	True	1	0.01861	0.98139	2.0
MonitoringTutorialDataset_0854	True	1	0.01157	0.98843	2.0
MonitoringTutorialDataset_2999	True	0	0.93068	0.06932	2.0
MonitoringTutorialDataset_3581	True	1	0.00097	0.99903	2.0
MonitoringTutorialDataset_3881	False	0	0.99097	0.00903	2.0
MonitoringTutorialDataset_3304	False	1	0.01291	0.98709	2.0
MonitoringTutorialDataset_1434	True	1	7e-05	0.99993	2.0
MonitoringTutorialDataset_1496	True	1	0.00103	0.99897	2.0
MonitoringTutorialDataset_3976	True	0	0.70274	0.29726	2.0
MonitoringTutorialDataset_2693	True	1	0.00013	0.99987	2.0
MonitoringTutorialDataset_1597	True	1	0.11109	0.88891	2.0
MonitoringTutorialDataset_2604	True	0	0.76856	0.23144	2.0
MonitoringTutorialDataset_2625	True	1	1e-05	0.99999	2.0
MonitoringTutorialDataset_3314	True	1	1e-04	0.9999	2.0
MonitoringTutorialDataset_2532	True	1	0.24028	0.75972	2.0
MonitoringTutorialDataset_2790	False	1	0.00014	0.99986	2.0
MonitoringTutorialDataset_3289	False	0	0.98753	0.01247	2.0
MonitoringTutorialDataset_1028	False	1	0.12021	0.87979	2.0
MonitoringTutorialDataset_2690	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_0378	True	1	0.00665	0.99335	2.0
MonitoringTutorialDataset_3910	True	1	0.23938	0.76062	2.0
MonitoringTutorialDataset_2062	True	1	0.24595	0.75405	2.0
MonitoringTutorialDataset_0878	False	1	0.00315	0.99685	2.0
MonitoringTutorialDataset_3820	True	1	0.00501	0.99499	2.0
MonitoringTutorialDataset_2767	True	1	7e-05	0.99993	2.0
MonitoringTutorialDataset_3934	True	1	5e-05	0.99995	2.0
MonitoringTutorialDataset_1579	False	0	0.98572	0.01428	2.0
MonitoringTutorialDataset_3893	True	1	0.00011	0.99989	2.0
MonitoringTutorialDataset_1129	True	1	0.00715	0.99285	2.0
MonitoringTutorialDataset_1021	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_1955	True	1	0.00026	0.99974	2.0
MonitoringTutorialDataset_2556	True	1	4e-05	0.99996	2.0
MonitoringTutorialDataset_1478	True	0	0.9461	0.0539	2.0
MonitoringTutorialDataset_2061	False	0	0.99634	0.00366	2.0
MonitoringTutorialDataset_0600	False	0	0.80304	0.19696	2.0
MonitoringTutorialDataset_2435	True	1	0.45878	0.54122	2.0
MonitoringTutorialDataset_1297	False	0	0.99548	0.00452	2.0
MonitoringTutorialDataset_2888	False	0	0.99769	0.00231	2.0
MonitoringTutorialDataset_3556	False	0	0.96797	0.03203	2.0
MonitoringTutorialDataset_3202	True	1	0.00011	0.99989	2.0
MonitoringTutorialDataset_1528	False	0	0.99894	0.00106	2.0
MonitoringTutorialDataset_1267	False	1	0.0005	0.9995	2.0
MonitoringTutorialDataset_0562	True	1	0.00636	0.99364	2.0
MonitoringTutorialDataset_2734	True	1	2e-05	0.99998	2.0
MonitoringTutorialDataset_2747	True	1	0.0	1.0	2.0
MonitoringTutorialDataset_0459	False	0	0.9048	0.0952	2.0
MonitoringTutorialDataset_0955	True	1	0.00225	0.99775	2.0
MonitoringTutorialDataset_2433	True	1	0.00024	0.99976	2.0
MonitoringTutorialDataset_2391	True	0	0.99351	0.00649	2.0
MonitoringTutorialDataset_3171	False	0	0.98871	0.01129	2.0
MonitoringTutorialDataset_1238	True	1	1e-04	0.9999	2.0
MonitoringTutorialDataset_1638	False	0	0.99978	0.00022	2.0
MonitoringTutorialDataset_1294	True	1	0.42249	0.57751	2.0
MonitoringTutorialDataset_0860	True	1	0.20053	0.79947	2.0
MonitoringTutorialDataset_1315	False	0	0.99839	0.00161	3.0
MonitoringTutorialDataset_0088	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_4018	True	1	0.00198	0.99802	3.0
MonitoringTutorialDataset_2876	True	1	0.32915	0.67085	3.0
MonitoringTutorialDataset_2820	True	1	0.00162	0.99838	3.0
MonitoringTutorialDataset_1108	False	0	0.98246	0.01754	3.0
MonitoringTutorialDataset_1461	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1413	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_0423	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_3053	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_4027	True	0	0.69286	0.30714	3.0
MonitoringTutorialDataset_0549	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0557	True	1	0.0026	0.9974	3.0
MonitoringTutorialDataset_0218	False	0	0.99947	0.00053	3.0
MonitoringTutorialDataset_0964	False	0	0.98826	0.01174	3.0
MonitoringTutorialDataset_3892	True	1	0.00238	0.99762	3.0
MonitoringTutorialDataset_1501	True	1	0.00321	0.99679	3.0
MonitoringTutorialDataset_1940	False	0	0.99881	0.00119	3.0
MonitoringTutorialDataset_2889	True	1	0.00152	0.99848	3.0
MonitoringTutorialDataset_2650	True	1	0.00019	0.99981	3.0
MonitoringTutorialDataset_3473	True	1	0.11061	0.88939	3.0
MonitoringTutorialDataset_3859	True	1	6e-05	0.99994	3.0
MonitoringTutorialDataset_0805	False	0	0.99034	0.00966	3.0
MonitoringTutorialDataset_1909	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_3922	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_1813	True	1	7e-05	0.99993	3.0
MonitoringTutorialDataset_2442	False	0	0.96663	0.03337	3.0
MonitoringTutorialDataset_1345	True	0	0.99963	0.00037	3.0
MonitoringTutorialDataset_2873	False	1	0.00311	0.99689	3.0
MonitoringTutorialDataset_2320	False	0	0.94752	0.05248	3.0
MonitoringTutorialDataset_4061	True	1	0.00106	0.99894	3.0
MonitoringTutorialDataset_1123	False	0	0.99693	0.00307	3.0
MonitoringTutorialDataset_1361	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0217	False	1	0.0367	0.9633	3.0
MonitoringTutorialDataset_1075	True	1	0.31701	0.68299	3.0
MonitoringTutorialDataset_2470	False	0	0.99558	0.00442	3.0
MonitoringTutorialDataset_2658	False	0	0.996	0.004	3.0
MonitoringTutorialDataset_1513	True	1	0.00015	0.99985	3.0
MonitoringTutorialDataset_4037	True	1	0.0002	0.9998	3.0
MonitoringTutorialDataset_3868	False	0	0.99896	0.00104	3.0
MonitoringTutorialDataset_0433	False	1	0.34866	0.65134	3.0
MonitoringTutorialDataset_2471	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_3305	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0794	True	0	0.99905	0.00095	3.0
MonitoringTutorialDataset_0734	True	1	0.05343	0.94657	3.0
MonitoringTutorialDataset_0108	True	0	0.78601	0.21399	3.0
MonitoringTutorialDataset_2098	True	1	4e-05	0.99996	3.0
MonitoringTutorialDataset_1106	True	1	0.00285	0.99715	3.0
MonitoringTutorialDataset_2643	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_3418	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_2028	True	1	0.00077	0.99923	3.0
MonitoringTutorialDataset_0007	False	0	0.99674	0.00326	3.0
MonitoringTutorialDataset_2130	True	1	0.05403	0.94597	3.0
MonitoringTutorialDataset_2836	False	0	0.6757	0.3243	3.0
MonitoringTutorialDataset_0678	True	1	0.00016	0.99984	3.0
MonitoringTutorialDataset_3130	True	1	2e-05	0.99998	3.0
MonitoringTutorialDataset_2749	False	0	0.99861	0.00139	3.0
MonitoringTutorialDataset_3700	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0883	False	0	0.99513	0.00487	3.0
MonitoringTutorialDataset_0031	True	1	0.0195	0.9805	3.0
MonitoringTutorialDataset_1961	False	0	0.9999	1e-04	3.0
MonitoringTutorialDataset_3624	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_0528	True	1	0.00078	0.99922	3.0
MonitoringTutorialDataset_2073	False	0	0.91905	0.08095	3.0
MonitoringTutorialDataset_1450	False	0	0.85097	0.14903	3.0
MonitoringTutorialDataset_1897	True	1	0.02199	0.97801	3.0
MonitoringTutorialDataset_3741	False	0	0.87466	0.12534	3.0
MonitoringTutorialDataset_2646	True	1	0.00262	0.99738	3.0
MonitoringTutorialDataset_3593	True	1	8e-05	0.99992	3.0
MonitoringTutorialDataset_2610	True	1	0.39881	0.60119	3.0
MonitoringTutorialDataset_0162	False	0	0.99943	0.00057	3.0
MonitoringTutorialDataset_1336	False	0	0.99415	0.00585	3.0
MonitoringTutorialDataset_2855	True	1	0.00869	0.99131	3.0
MonitoringTutorialDataset_3317	False	0	0.98916	0.01084	3.0
MonitoringTutorialDataset_3858	False	0	0.99961	0.00039	3.0
MonitoringTutorialDataset_3736	True	1	1e-05	0.99999	3.0
MonitoringTutorialDataset_0637	True	1	5e-05	0.99995	3.0
MonitoringTutorialDataset_0756	False	0	0.96256	0.03744	3.0
MonitoringTutorialDataset_2416	True	1	0.0	1.0	3.0
MonitoringTutorialDataset_2350	False	1	0.1504	0.8496	3.0
MonitoringTutorialDataset_1226	True	1	0.01834	0.98166	3.0
