QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_3321	False	1	0.12433	0.87567	0.0
MonitoringTutorialDataset_0441	False	1	0.00825	0.99175	0.0
MonitoringTutorialDataset_1301	True	1	0.47111	0.52889	0.0
MonitoringTutorialDataset_0236	True	1	0.48728	0.51272	0.0
MonitoringTutorialDataset_0520	True	1	0.01296	0.98704	0.0
MonitoringTutorialDataset_0735	True	1	0.09578	0.90422	0.0
MonitoringTutorialDataset_2106	True	1	0.01694	0.98306	0.0
MonitoringTutorialDataset_3788	True	1	0.04365	0.95635	0.0
MonitoringTutorialDataset_3450	True	1	0.34795	0.65205	0.0
MonitoringTutorialDataset_1279	True	1	0.00753	0.99247	0.0
MonitoringTutorialDataset_3246	True	1	0.0141	0.9859	0.0
MonitoringTutorialDataset_2308	True	1	0.06152	0.93848	0.0
MonitoringTutorialDataset_2662	True	1	0.34826	0.65174	0.0
MonitoringTutorialDataset_1308	False	0	0.87984	0.12016	0.0
MonitoringTutorialDataset_0914	False	0	0.97736	0.02264	0.0
MonitoringTutorialDataset_3827	True	1	0.00332	0.99668	0.0
MonitoringTutorialDataset_3732	True	1	0.0022	0.9978	0.0
MonitoringTutorialDataset_0774	True	1	0.08424	0.91576	0.0
MonitoringTutorialDataset_2054	True	0	0.57198	0.42802	0.0
MonitoringTutorialDataset_0943	True	1	0.13822	0.86178	0.0
MonitoringTutorialDataset_0164	False	0	0.99609	0.00391	0.0
MonitoringTutorialDataset_1523	False	0	0.79235	0.20765	0.0
MonitoringTutorialDataset_2490	False	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_1858	False	0	0.51826	0.48174	0.0
MonitoringTutorialDataset_0832	True	1	0.40381	0.59619	0.0
MonitoringTutorialDataset_1201	False	0	0.5684	0.4316	0.0
MonitoringTutorialDataset_2134	True	1	0.22533	0.77467	0.0
MonitoringTutorialDataset_2209	False	1	0.05387	0.94613	0.0
MonitoringTutorialDataset_3137	True	1	0.00105	0.99895	0.0
MonitoringTutorialDataset_1481	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0799	False	0	0.96973	0.03027	0.0
MonitoringTutorialDataset_1920	False	1	0.00733	0.99267	0.0
MonitoringTutorialDataset_2912	True	1	0.00871	0.99129	0.0
MonitoringTutorialDataset_1701	True	1	0.00018	0.99982	0.0
MonitoringTutorialDataset_3815	False	1	0.37191	0.62809	0.0
MonitoringTutorialDataset_0987	True	1	0.013	0.987	0.0
MonitoringTutorialDataset_3198	True	1	0.0154	0.9846	0.0
MonitoringTutorialDataset_2909	False	0	0.93883	0.06117	0.0
MonitoringTutorialDataset_0768	True	1	0.47535	0.52465	0.0
MonitoringTutorialDataset_2079	True	1	0.01738	0.98262	0.0
MonitoringTutorialDataset_0722	True	1	0.1287	0.8713	0.0
MonitoringTutorialDataset_0989	False	0	0.99724	0.00276	0.0
MonitoringTutorialDataset_3471	True	1	0.47705	0.52295	0.0
MonitoringTutorialDataset_0326	True	0	0.65301	0.34699	0.0
MonitoringTutorialDataset_1086	False	0	0.99648	0.00352	0.0
MonitoringTutorialDataset_3262	True	1	0.25239	0.74761	0.0
MonitoringTutorialDataset_0341	True	1	0.04231	0.95769	0.0
MonitoringTutorialDataset_0147	True	1	0.00017	0.99983	0.0
MonitoringTutorialDataset_3160	False	1	0.00329	0.99671	0.0
MonitoringTutorialDataset_0848	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_0966	True	1	0.07211	0.92789	0.0
MonitoringTutorialDataset_2203	False	1	0.03436	0.96564	0.0
MonitoringTutorialDataset_0661	True	1	0.00053	0.99947	0.0
MonitoringTutorialDataset_3164	True	1	0.03403	0.96597	0.0
MonitoringTutorialDataset_3823	False	1	0.00355	0.99645	0.0
MonitoringTutorialDataset_3662	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0938	False	0	0.64904	0.35096	0.0
MonitoringTutorialDataset_2394	False	1	0.00381	0.99619	0.0
MonitoringTutorialDataset_3395	True	1	0.00468	0.99532	0.0
MonitoringTutorialDataset_0385	False	0	0.99956	0.00044	0.0
MonitoringTutorialDataset_3103	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3760	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_2971	True	1	0.00097	0.99903	0.0
MonitoringTutorialDataset_2291	True	1	0.09779	0.90221	0.0
MonitoringTutorialDataset_2865	True	1	0.30459	0.69541	0.0
MonitoringTutorialDataset_3502	True	1	0.15727	0.84273	0.0
MonitoringTutorialDataset_2708	True	1	0.21945	0.78055	0.0
MonitoringTutorialDataset_2418	True	1	0.00273	0.99727	0.0
MonitoringTutorialDataset_0566	False	0	0.95391	0.04609	0.0
MonitoringTutorialDataset_1854	True	1	0.00328	0.99672	0.0
MonitoringTutorialDataset_1645	True	1	0.09145	0.90855	0.0
MonitoringTutorialDataset_2868	False	0	0.99794	0.00206	0.0
MonitoringTutorialDataset_1430	False	0	0.84697	0.15303	0.0
MonitoringTutorialDataset_1013	False	0	0.90381	0.09619	0.0
MonitoringTutorialDataset_0355	False	0	0.98606	0.01394	0.0
MonitoringTutorialDataset_0984	True	1	0.17913	0.82087	0.0
MonitoringTutorialDataset_2188	True	1	0.08625	0.91375	0.0
MonitoringTutorialDataset_3807	True	0	0.63597	0.36403	0.0
MonitoringTutorialDataset_2443	False	0	0.6229	0.3771	0.0
MonitoringTutorialDataset_2349	False	0	0.53924	0.46076	0.0
MonitoringTutorialDataset_2784	True	1	4e-05	0.99996	0.0
MonitoringTutorialDataset_0711	True	1	0.00914	0.99086	0.0
MonitoringTutorialDataset_2990	True	1	0.22593	0.77407	0.0
MonitoringTutorialDataset_0010	False	1	0.01325	0.98675	0.0
MonitoringTutorialDataset_3263	True	0	0.6438	0.3562	0.0
MonitoringTutorialDataset_1834	True	0	0.72058	0.27942	0.0
MonitoringTutorialDataset_4039	True	1	0.00326	0.99674	0.0
MonitoringTutorialDataset_0129	True	1	0.00027	0.99973	0.0
MonitoringTutorialDataset_3949	False	0	0.94448	0.05552	0.0
MonitoringTutorialDataset_2263	False	0	0.98147	0.01853	0.0
MonitoringTutorialDataset_1900	True	0	0.64572	0.35428	0.0
MonitoringTutorialDataset_3238	False	0	0.96832	0.03168	0.0
MonitoringTutorialDataset_2243	True	1	0.00013	0.99987	0.0
MonitoringTutorialDataset_3931	True	0	0.82146	0.17854	0.0
MonitoringTutorialDataset_1120	True	1	0.27029	0.72971	0.0
MonitoringTutorialDataset_2597	True	1	0.03114	0.96886	0.0
MonitoringTutorialDataset_2204	True	1	0.00136	0.99864	0.0
MonitoringTutorialDataset_3608	True	0	0.65627	0.34373	0.0
MonitoringTutorialDataset_0477	False	0	0.98933	0.01067	0.0
MonitoringTutorialDataset_2035	False	1	0.00363	0.99637	0.0
MonitoringTutorialDataset_4006	False	1	0.05345	0.94655	0.0
MonitoringTutorialDataset_1692	True	1	0.02103	0.97897	0.0
MonitoringTutorialDataset_1471	False	1	0.0221	0.9779	0.0
MonitoringTutorialDataset_1202	True	1	0.00017	0.99983	0.0
MonitoringTutorialDataset_1669	False	1	0.05377	0.94623	0.0
MonitoringTutorialDataset_1970	True	1	0.29631	0.70369	0.0
MonitoringTutorialDataset_3613	True	1	0.04942	0.95058	0.0
MonitoringTutorialDataset_2190	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_1888	False	0	0.92337	0.07663	0.0
MonitoringTutorialDataset_0615	True	0	0.73617	0.26383	0.0
MonitoringTutorialDataset_1318	True	0	0.5406	0.4594	0.0
MonitoringTutorialDataset_2136	True	1	0.0004	0.9996	0.0
MonitoringTutorialDataset_1772	False	0	0.54677	0.45323	0.0
MonitoringTutorialDataset_4014	False	1	0.00191	0.99809	0.0
MonitoringTutorialDataset_3746	False	0	0.99493	0.00507	0.0
MonitoringTutorialDataset_0077	False	1	0.21613	0.78387	0.0
MonitoringTutorialDataset_0724	True	1	0.02969	0.97031	0.0
MonitoringTutorialDataset_1314	False	0	0.99473	0.00527	0.0
MonitoringTutorialDataset_3974	False	1	0.3838	0.6162	0.0
MonitoringTutorialDataset_1372	True	1	0.00478	0.99522	0.0
MonitoringTutorialDataset_2560	False	0	0.98706	0.01294	0.0
MonitoringTutorialDataset_3882	False	1	0.17892	0.82108	0.0
MonitoringTutorialDataset_2932	False	0	0.93466	0.06534	0.0
MonitoringTutorialDataset_0375	False	1	0.00419	0.99581	0.0
MonitoringTutorialDataset_2365	False	0	0.98895	0.01105	0.0
MonitoringTutorialDataset_3847	True	0	0.8308	0.1692	0.0
MonitoringTutorialDataset_3462	False	0	0.79789	0.20211	0.0
MonitoringTutorialDataset_3074	False	0	0.88127	0.11873	0.0
MonitoringTutorialDataset_4008	False	1	0.12127	0.87873	0.0
MonitoringTutorialDataset_1342	True	0	0.99806	0.00194	0.0
MonitoringTutorialDataset_0320	False	0	0.92814	0.07186	0.0
MonitoringTutorialDataset_3844	True	1	0.15014	0.84986	0.0
MonitoringTutorialDataset_1673	True	1	0.00094	0.99906	0.0
MonitoringTutorialDataset_1942	False	0	0.9998	0.0002	0.0
MonitoringTutorialDataset_0260	False	0	0.92732	0.07268	0.0
MonitoringTutorialDataset_2039	True	1	0.27998	0.72002	0.0
MonitoringTutorialDataset_0689	False	0	0.98558	0.01442	0.0
MonitoringTutorialDataset_2306	True	0	0.99281	0.00719	0.0
MonitoringTutorialDataset_2026	True	0	0.96926	0.03074	0.0
MonitoringTutorialDataset_0138	True	1	0.00145	0.99855	0.0
MonitoringTutorialDataset_1828	True	0	0.72249	0.27751	0.0
MonitoringTutorialDataset_1573	True	1	0.08995	0.91005	0.0
MonitoringTutorialDataset_2137	True	1	0.13509	0.86491	0.0
MonitoringTutorialDataset_3626	True	1	0.01739	0.98261	0.0
MonitoringTutorialDataset_0558	True	1	0.00051	0.99949	0.0
MonitoringTutorialDataset_0531	False	1	0.00079	0.99921	0.0
MonitoringTutorialDataset_0723	True	1	0.08868	0.91132	0.0
MonitoringTutorialDataset_3489	True	1	0.01354	0.98646	0.0
MonitoringTutorialDataset_1433	True	1	0.13035	0.86965	0.0
MonitoringTutorialDataset_3240	True	0	0.81606	0.18394	0.0
MonitoringTutorialDataset_3670	True	1	0.00488	0.99512	0.0
MonitoringTutorialDataset_2762	True	1	0.32456	0.67544	0.0
MonitoringTutorialDataset_2021	True	1	0.48949	0.51051	0.0
MonitoringTutorialDataset_1629	True	1	0.00015	0.99985	0.0
MonitoringTutorialDataset_0645	True	0	0.65588	0.34412	0.0
MonitoringTutorialDataset_0467	True	0	0.51198	0.48802	0.0
MonitoringTutorialDataset_1246	True	1	0.00495	0.99505	0.0
MonitoringTutorialDataset_0919	True	1	0.47412	0.52588	0.0
MonitoringTutorialDataset_0228	True	0	0.87206	0.12794	0.0
MonitoringTutorialDataset_3082	False	1	0.21589	0.78411	0.0
MonitoringTutorialDataset_3022	False	0	0.99805	0.00195	0.0
MonitoringTutorialDataset_2890	True	1	0.04508	0.95492	0.0
MonitoringTutorialDataset_2671	True	0	0.58578	0.41422	0.0
MonitoringTutorialDataset_1526	False	1	0.08202	0.91798	0.0
MonitoringTutorialDataset_1605	True	1	0.00051	0.99949	0.0
MonitoringTutorialDataset_3176	False	1	0.10375	0.89625	0.0
MonitoringTutorialDataset_1975	True	1	0.12582	0.87418	0.0
MonitoringTutorialDataset_1761	True	1	0.00025	0.99975	0.0
MonitoringTutorialDataset_1305	True	1	0.0123	0.9877	0.0
MonitoringTutorialDataset_3535	False	0	0.99193	0.00807	0.0
MonitoringTutorialDataset_2472	True	0	0.6413	0.3587	0.0
MonitoringTutorialDataset_2795	True	1	0.00203	0.99797	0.0
MonitoringTutorialDataset_0110	True	1	0.00126	0.99874	0.0
MonitoringTutorialDataset_2275	True	0	0.75338	0.24662	0.0
MonitoringTutorialDataset_1169	False	1	0.01403	0.98597	0.0
MonitoringTutorialDataset_0232	True	1	0.01861	0.98139	0.0
MonitoringTutorialDataset_3677	False	0	0.99769	0.00231	0.0
MonitoringTutorialDataset_2072	True	1	0.42182	0.57818	0.0
MonitoringTutorialDataset_2192	True	1	0.14793	0.85207	0.0
MonitoringTutorialDataset_0536	True	1	0.02496	0.97504	0.0
MonitoringTutorialDataset_2859	False	0	0.99959	0.00041	0.0
MonitoringTutorialDataset_0125	False	1	0.18408	0.81592	0.0
MonitoringTutorialDataset_1976	True	1	0.07874	0.92126	0.0
MonitoringTutorialDataset_0484	True	1	0.00491	0.99509	0.0
MonitoringTutorialDataset_3635	False	1	0.37943	0.62057	0.0
MonitoringTutorialDataset_3658	True	1	0.06421	0.93579	0.0
MonitoringTutorialDataset_1026	False	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0882	False	0	0.9888	0.0112	0.0
MonitoringTutorialDataset_0364	True	1	0.00964	0.99036	0.0
MonitoringTutorialDataset_0473	True	1	0.04316	0.95684	0.0
MonitoringTutorialDataset_0055	True	1	0.00243	0.99757	0.0
MonitoringTutorialDataset_0638	False	0	0.97419	0.02581	0.0
MonitoringTutorialDataset_1280	True	1	0.00127	0.99873	0.0
MonitoringTutorialDataset_2851	True	1	0.00234	0.99766	0.0
MonitoringTutorialDataset_0336	True	1	0.01207	0.98793	0.0
MonitoringTutorialDataset_2397	True	1	0.03627	0.96373	0.0
MonitoringTutorialDataset_1079	True	1	0.00793	0.99207	0.0
MonitoringTutorialDataset_2286	False	1	0.00946	0.99054	0.0
MonitoringTutorialDataset_2296	False	1	0.073	0.927	0.0
MonitoringTutorialDataset_1753	True	1	0.01316	0.98684	0.0
MonitoringTutorialDataset_3725	True	1	0.00059	0.99941	0.0
MonitoringTutorialDataset_2885	True	1	0.08804	0.91196	0.0
MonitoringTutorialDataset_2581	True	0	0.9009	0.0991	0.0
MonitoringTutorialDataset_0603	False	0	0.65423	0.34577	0.0
MonitoringTutorialDataset_0060	False	1	0.02652	0.97348	0.0
MonitoringTutorialDataset_0092	False	0	0.75206	0.24794	0.0
MonitoringTutorialDataset_0666	True	0	0.8228	0.1772	0.0
MonitoringTutorialDataset_1887	False	0	0.60822	0.39178	0.0
MonitoringTutorialDataset_3078	True	1	0.00056	0.99944	0.0
MonitoringTutorialDataset_0359	True	0	0.87364	0.12636	0.0
MonitoringTutorialDataset_3126	True	1	0.00358	0.99642	0.0
MonitoringTutorialDataset_0068	True	0	0.78465	0.21535	0.0
MonitoringTutorialDataset_3086	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3218	True	1	0.08667	0.91333	0.0
MonitoringTutorialDataset_2231	False	1	0.00248	0.99752	0.0
MonitoringTutorialDataset_0137	True	1	0.4185	0.5815	0.0
MonitoringTutorialDataset_0796	False	0	0.97775	0.02225	0.0
MonitoringTutorialDataset_2128	False	0	0.57572	0.42428	0.0
MonitoringTutorialDataset_1019	True	1	0.24955	0.75045	0.0
MonitoringTutorialDataset_3144	True	1	0.2044	0.7956	0.0
MonitoringTutorialDataset_3031	True	0	0.81852	0.18148	0.0
MonitoringTutorialDataset_0248	True	1	0.04755	0.95245	0.0
MonitoringTutorialDataset_1331	False	1	0.01634	0.98366	0.0
MonitoringTutorialDataset_2482	True	1	0.20824	0.79176	0.0
MonitoringTutorialDataset_2906	False	1	0.02663	0.97337	0.0
MonitoringTutorialDataset_1329	False	1	0.23455	0.76545	0.0
MonitoringTutorialDataset_4055	True	0	0.98682	0.01318	0.0
MonitoringTutorialDataset_3955	False	0	0.96189	0.03811	0.0
MonitoringTutorialDataset_2122	True	1	0.00713	0.99287	0.0
MonitoringTutorialDataset_0577	True	1	0.00857	0.99143	0.0
MonitoringTutorialDataset_2900	True	1	3e-05	0.99997	0.0
MonitoringTutorialDataset_3232	True	1	0.29554	0.70446	0.0
MonitoringTutorialDataset_3897	False	1	0.00613	0.99387	0.0
MonitoringTutorialDataset_3724	False	1	0.05124	0.94876	0.0
MonitoringTutorialDataset_2448	True	1	0.46099	0.53901	0.0
MonitoringTutorialDataset_1848	False	0	0.98681	0.01319	0.0
MonitoringTutorialDataset_0388	False	0	0.96758	0.03242	0.0
MonitoringTutorialDataset_0267	True	0	0.79318	0.20682	0.0
MonitoringTutorialDataset_2165	True	1	0.21579	0.78421	0.0
MonitoringTutorialDataset_2081	True	1	0.00176	0.99824	0.0
MonitoringTutorialDataset_3554	False	0	0.99819	0.00181	0.0
MonitoringTutorialDataset_3721	True	1	0.3412	0.6588	0.0
MonitoringTutorialDataset_0448	False	0	0.91315	0.08685	0.0
MonitoringTutorialDataset_3871	False	1	0.14253	0.85747	0.0
MonitoringTutorialDataset_3550	True	1	0.00195	0.99805	0.0
MonitoringTutorialDataset_1901	True	0	0.657	0.343	0.0
MonitoringTutorialDataset_3816	False	0	0.93761	0.06239	0.0
MonitoringTutorialDataset_2724	True	1	0.00438	0.99562	0.0
MonitoringTutorialDataset_3044	True	0	0.98926	0.01074	0.0
MonitoringTutorialDataset_3094	True	0	0.9823	0.0177	0.0
MonitoringTutorialDataset_1460	False	0	0.61635	0.38365	0.0
MonitoringTutorialDataset_0475	True	1	0.00036	0.99964	0.0
MonitoringTutorialDataset_3519	True	1	0.10769	0.89231	0.0
MonitoringTutorialDataset_0404	True	1	0.12641	0.87359	0.0
MonitoringTutorialDataset_2152	True	1	0.49985	0.50015	0.0
MonitoringTutorialDataset_0688	True	0	0.75191	0.24809	0.0
MonitoringTutorialDataset_0062	True	1	0.04593	0.95407	0.0
MonitoringTutorialDataset_0852	True	0	0.69553	0.30447	0.0
MonitoringTutorialDataset_4063	False	0	0.963	0.037	0.0
MonitoringTutorialDataset_1262	True	1	0.16952	0.83048	0.0
MonitoringTutorialDataset_2193	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0373	False	0	0.81882	0.18118	0.0
MonitoringTutorialDataset_3654	False	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_3525	False	0	0.99386	0.00614	0.0
MonitoringTutorialDataset_3885	True	1	0.10834	0.89166	0.0
MonitoringTutorialDataset_1838	True	0	0.93057	0.06943	0.0
MonitoringTutorialDataset_0708	True	1	0.01628	0.98372	0.0
MonitoringTutorialDataset_2930	True	1	0.05165	0.94835	0.0
MonitoringTutorialDataset_1617	True	0	0.62165	0.37835	0.0
MonitoringTutorialDataset_2956	False	0	0.99616	0.00384	0.0
MonitoringTutorialDataset_0924	True	1	0.06699	0.93301	0.0
MonitoringTutorialDataset_2036	False	0	0.95625	0.04375	0.0
MonitoringTutorialDataset_1224	True	0	0.96767	0.03233	0.0
MonitoringTutorialDataset_2549	True	1	0.00038	0.99962	0.0
MonitoringTutorialDataset_1946	False	0	0.98293	0.01707	0.0
MonitoringTutorialDataset_2745	False	0	0.99687	0.00313	0.0
MonitoringTutorialDataset_3401	True	1	0.39579	0.60421	0.0
MonitoringTutorialDataset_1031	False	1	0.0216	0.9784	0.0
MonitoringTutorialDataset_0372	True	1	0.02164	0.97836	0.0
MonitoringTutorialDataset_3019	False	0	0.94517	0.05483	0.0
MonitoringTutorialDataset_2783	True	0	0.87132	0.12868	0.0
MonitoringTutorialDataset_1353	False	1	0.00176	0.99824	0.0
MonitoringTutorialDataset_3018	True	1	0.0004	0.9996	0.0
MonitoringTutorialDataset_1396	False	1	0.19962	0.80038	0.0
MonitoringTutorialDataset_1549	True	1	0.03888	0.96112	0.0
MonitoringTutorialDataset_1256	False	0	0.99753	0.00247	0.0
MonitoringTutorialDataset_2094	True	1	0.01464	0.98536	0.0
MonitoringTutorialDataset_1555	True	1	0.22335	0.77665	0.0
MonitoringTutorialDataset_1699	True	1	0.03251	0.96749	0.0
MonitoringTutorialDataset_3755	False	1	0.18205	0.81795	0.0
MonitoringTutorialDataset_2933	False	0	0.92415	0.07585	0.0
MonitoringTutorialDataset_1172	True	1	0.07288	0.92712	0.0
MonitoringTutorialDataset_0814	True	1	0.01051	0.98949	0.0
MonitoringTutorialDataset_1852	False	1	0.1163	0.8837	0.0
MonitoringTutorialDataset_2220	True	1	0.05405	0.94595	0.0
MonitoringTutorialDataset_3567	False	0	0.99262	0.00738	0.0
MonitoringTutorialDataset_2105	True	1	0.3295	0.6705	0.0
MonitoringTutorialDataset_0928	False	1	0.48327	0.51673	0.0
MonitoringTutorialDataset_0823	True	0	0.96545	0.03455	0.0
MonitoringTutorialDataset_4033	False	0	0.93077	0.06923	0.0
MonitoringTutorialDataset_1996	True	1	0.16791	0.83209	0.0
MonitoringTutorialDataset_1958	True	1	0.24038	0.75962	0.0
MonitoringTutorialDataset_0894	True	1	0.11384	0.88616	0.0
MonitoringTutorialDataset_0828	True	1	0.00389	0.99611	0.0
MonitoringTutorialDataset_2523	False	1	0.18594	0.81406	0.0
MonitoringTutorialDataset_1683	False	0	0.5525	0.4475	0.0
MonitoringTutorialDataset_3494	True	1	0.00084	0.99916	0.0
MonitoringTutorialDataset_0652	False	0	0.94417	0.05583	0.0
MonitoringTutorialDataset_0172	True	0	0.9132	0.0868	0.0
MonitoringTutorialDataset_4021	True	1	0.00226	0.99774	0.0
MonitoringTutorialDataset_0713	True	1	0.00194	0.99806	0.0
MonitoringTutorialDataset_0090	True	1	0.13873	0.86127	0.0
MonitoringTutorialDataset_1205	True	1	0.19196	0.80804	0.0
MonitoringTutorialDataset_2923	False	0	0.87444	0.12556	0.0
MonitoringTutorialDataset_4080	True	0	0.56139	0.43861	0.0
MonitoringTutorialDataset_1827	False	1	0.14373	0.85627	0.0
MonitoringTutorialDataset_1324	True	0	0.87462	0.12538	0.0
MonitoringTutorialDataset_0216	False	1	0.00208	0.99792	0.0
MonitoringTutorialDataset_0510	False	1	0.14065	0.85935	0.0
MonitoringTutorialDataset_3470	False	0	0.58433	0.41567	0.0
MonitoringTutorialDataset_1388	False	0	0.74222	0.25778	0.0
MonitoringTutorialDataset_1519	False	0	0.95739	0.04261	0.0
MonitoringTutorialDataset_2386	False	0	0.99415	0.00585	0.0
MonitoringTutorialDataset_3804	True	1	0.00441	0.99559	0.0
MonitoringTutorialDataset_3894	True	1	0.05756	0.94244	0.0
MonitoringTutorialDataset_1416	False	0	0.99897	0.00103	0.0
MonitoringTutorialDataset_1676	True	0	0.87818	0.12182	0.0
MonitoringTutorialDataset_2539	True	1	0.03741	0.96259	0.0
MonitoringTutorialDataset_3080	False	1	0.07647	0.92353	0.0
MonitoringTutorialDataset_0750	False	0	0.86695	0.13305	0.0
MonitoringTutorialDataset_2705	True	1	0.11038	0.88962	0.0
MonitoringTutorialDataset_4070	False	0	0.85236	0.14764	0.0
MonitoringTutorialDataset_3771	True	0	0.94045	0.05955	0.0
MonitoringTutorialDataset_1156	False	1	0.31969	0.68031	0.0
MonitoringTutorialDataset_3441	True	1	0.00195	0.99805	0.0
MonitoringTutorialDataset_2445	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_2982	True	1	0.17223	0.82777	0.0
MonitoringTutorialDataset_1065	True	0	0.9534	0.0466	0.0
MonitoringTutorialDataset_2156	True	1	0.00317	0.99683	0.0
MonitoringTutorialDataset_1167	False	0	0.79173	0.20827	0.0
MonitoringTutorialDataset_3222	True	1	0.02699	0.97301	0.0
MonitoringTutorialDataset_1492	False	0	0.96654	0.03346	0.0
MonitoringTutorialDataset_2995	False	1	0.31091	0.68909	0.0
MonitoringTutorialDataset_3096	True	1	0.15805	0.84195	0.0
MonitoringTutorialDataset_3350	True	0	0.50719	0.49281	0.0
MonitoringTutorialDataset_3140	True	0	0.99931	0.00069	0.0
MonitoringTutorialDataset_0143	True	1	0.00035	0.99965	0.0
MonitoringTutorialDataset_0850	True	0	0.88561	0.11439	0.0
MonitoringTutorialDataset_3863	True	1	0.20447	0.79553	0.0
MonitoringTutorialDataset_2502	True	1	0.09812	0.90188	0.0
MonitoringTutorialDataset_0395	True	1	0.00051	0.99949	0.0
MonitoringTutorialDataset_3453	True	1	0.00563	0.99437	0.0
MonitoringTutorialDataset_3801	False	1	0.00336	0.99664	0.0
MonitoringTutorialDataset_1365	True	0	0.54255	0.45745	0.0
MonitoringTutorialDataset_3386	False	0	0.86999	0.13001	0.0
MonitoringTutorialDataset_1903	False	0	0.92429	0.07571	0.0
MonitoringTutorialDataset_0595	True	1	0.00319	0.99681	0.0
MonitoringTutorialDataset_2109	True	1	0.26666	0.73334	0.0
MonitoringTutorialDataset_1296	True	1	0.03737	0.96263	0.0
MonitoringTutorialDataset_1821	False	0	0.97981	0.02019	0.0
MonitoringTutorialDataset_0872	False	0	0.80168	0.19832	0.0
MonitoringTutorialDataset_3956	False	0	0.96577	0.03423	0.0
MonitoringTutorialDataset_0036	False	0	0.95513	0.04487	0.0
MonitoringTutorialDataset_0977	True	1	0.13001	0.86999	0.0
MonitoringTutorialDataset_2967	False	0	0.50854	0.49146	0.0
MonitoringTutorialDataset_1892	True	0	0.96288	0.03712	0.0
MonitoringTutorialDataset_2808	True	0	0.81152	0.18848	0.0
MonitoringTutorialDataset_3068	False	1	0.01572	0.98428	0.0
MonitoringTutorialDataset_3647	False	1	0.00619	0.99381	0.0
MonitoringTutorialDataset_0412	True	1	0.34726	0.65274	0.0
MonitoringTutorialDataset_1649	True	1	0.07245	0.92755	0.0
MonitoringTutorialDataset_3069	True	0	0.80997	0.19003	0.0
MonitoringTutorialDataset_1625	False	0	0.99849	0.00151	0.0
MonitoringTutorialDataset_2652	True	1	0.0006	0.9994	0.0
MonitoringTutorialDataset_2896	True	0	0.62958	0.37042	0.0
MonitoringTutorialDataset_3553	True	1	0.0957	0.9043	0.0
MonitoringTutorialDataset_2546	True	0	0.97	0.03	0.0
MonitoringTutorialDataset_0011	True	1	0.00041	0.99959	0.0
MonitoringTutorialDataset_0284	True	1	0.00732	0.99268	0.0
MonitoringTutorialDataset_1191	False	0	0.54961	0.45039	0.0
MonitoringTutorialDataset_1568	False	0	0.98288	0.01712	0.0
MonitoringTutorialDataset_2427	True	1	0.2103	0.7897	0.0
MonitoringTutorialDataset_3497	True	1	0.49943	0.50057	0.0
MonitoringTutorialDataset_2305	False	1	0.04839	0.95161	0.0
MonitoringTutorialDataset_0335	False	1	0.0022	0.9978	0.0
MonitoringTutorialDataset_2839	True	1	4e-05	0.99996	0.0
MonitoringTutorialDataset_3087	False	1	0.11194	0.88806	0.0
MonitoringTutorialDataset_0515	True	1	0.00683	0.99317	0.0
MonitoringTutorialDataset_1348	True	1	0.38896	0.61104	0.0
MonitoringTutorialDataset_3819	True	1	0.00076	0.99924	0.0
MonitoringTutorialDataset_3812	True	0	0.98211	0.01789	0.0
MonitoringTutorialDataset_2809	False	0	0.79715	0.20285	0.0
MonitoringTutorialDataset_3251	False	1	0.00722	0.99278	0.0
MonitoringTutorialDataset_3491	True	1	0.22366	0.77634	0.0
MonitoringTutorialDataset_4065	True	0	0.57499	0.42501	0.0
MonitoringTutorialDataset_2070	True	1	0.00025	0.99975	0.0
MonitoringTutorialDataset_0356	True	1	0.00102	0.99898	0.0
MonitoringTutorialDataset_3877	True	1	0.00033	0.99967	0.0
MonitoringTutorialDataset_3325	True	1	0.0614	0.9386	0.0
MonitoringTutorialDataset_0550	True	1	0.11623	0.88377	0.0
MonitoringTutorialDataset_2479	True	1	0.00692	0.99308	0.0
MonitoringTutorialDataset_2521	True	0	0.77275	0.22725	0.0
MonitoringTutorialDataset_2959	True	1	0.15823	0.84177	0.0
MonitoringTutorialDataset_3641	False	0	0.99969	0.00031	0.0
MonitoringTutorialDataset_3059	False	1	0.04613	0.95387	0.0
MonitoringTutorialDataset_0957	False	0	0.9843	0.0157	0.0
MonitoringTutorialDataset_1773	False	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_3630	True	1	0.00276	0.99724	0.0
MonitoringTutorialDataset_3864	False	0	0.97856	0.02144	0.0
